
Host: node09.cluster

Timers On : Fri Apr 24 23:54:33 2026
Timers Off: Sat Apr 25 00:00:10 2026

Wall Time:      337.07 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
JKGrad: Amnx                        :     46.267u      0.133s     27.984w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.733u      0.000s      0.443w      1 calls
| Libint2ERI::Libint2ERI            :      0.467u      0.000s      0.283w      1 calls
Libint2ERI::Libint2ERI              :      0.900u      0.000s      0.543w      2 calls
JK: (A|Q)^-1                        :     44.033u      0.967s     26.700w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.001w      1 calls
JK: (A|mn)                          :     10.950u      0.083s      6.661w      3 calls
JK: (Q|mn)                          :     68.483u      0.200s     41.383w      3 calls
JK: (Q|mn) Write                    :      0.017u      0.550s      0.329w      3 calls
HF: Form core H                     :      1.033u      0.017s      0.895w      1 calls
HF: Form S/X                        :      0.183u      0.000s      0.119w      1 calls
HF: Guess                           :      0.183u      0.017s      0.115w      1 calls
| SAD Guess                         :      0.167u      0.017s      0.110w      1 calls
HF: Form G                          :    262.983u      7.967s    165.723w     15 calls
| JK: D                             :      0.067u      0.000s      0.041w     15 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     15 calls
| JK: JK                            :    262.917u      7.967s    165.659w     15 calls
| | JK: (Q|mn) Read                 :      0.100u      6.600s      4.019w     76 calls
| | JK: J                           :      4.533u      0.000s      2.791w     76 calls
| | | JK: J1                        :      2.250u      0.000s      1.337w     76 calls
| | | JK: J2                        :      2.167u      0.000s      1.389w     76 calls
| | JK: K                           :    257.333u      0.000s    155.026w     76 calls
| | | JK: K1                        :    119.683u      0.000s     72.191w     76 calls
| | | JK: K2                        :    137.633u      0.000s     82.823w     76 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     15 calls
HF: Form F                          :      0.017u      0.000s      0.011w     15 calls
HF: Form D                          :      0.067u      0.000s      0.040w     15 calls
HF: DIIS                            :      1.367u      0.283s      1.171w     14 calls
HF: Form C                          :      2.500u      0.000s      1.484w     14 calls
Grad: V T Perturb                   :      1.550u      0.000s      0.930w      1 calls
Grad: S                             :      0.050u      0.000s      0.032w      1 calls
Grad: JK                            :    142.683u      0.967s     86.942w      1 calls
| JKGrad: Amn                       :     27.967u      0.233s     17.005w      1 calls
| | Libint2ERI::Libint2ERI          :      0.450u      0.000s      0.273w      1 calls
| JKGrad: Awmn                      :      0.000u      0.000s      0.000w      1 calls
| JKGrad: AB                        :     55.450u      0.267s     33.568w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: UV                        :     12.433u      0.267s      7.655w      1 calls
| JKGrad: ABx                       :      0.567u      0.033s      0.358w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: Amnx                      :     46.267u      0.133s     27.984w      1 calls
| | Libint2ERI::Libint2ERI          :      0.450u      0.000s      0.272w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

**************************************************************************************

Host: node09.cluster

Timers On : Sat Apr 25 00:00:10 2026
Timers Off: Sat Apr 25 00:05:49 2026

Wall Time:      339.40 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.733u      0.017s      0.445w      1 calls
Libint2ERI::Libint2ERI              :      2.250u      0.033s      1.371w      8 calls
JK: (A|Q)^-1                        :     43.500u      0.967s     26.370w      1 calls
JK: (A|mn)                          :     11.133u      0.083s      6.767w      3 calls
JK: (Q|mn)                          :     70.533u      0.200s     42.611w      3 calls
JK: (Q|mn) Write                    :      0.017u      0.567s      0.339w      3 calls
HF: Form core H                     :      1.017u      0.017s      0.790w      1 calls
HF: Form S/X                        :      0.200u      0.000s      0.121w      1 calls
HF: Guess                           :      0.183u      0.017s      0.115w      1 calls
SAD Guess                           :      0.183u      0.017s      0.110w      1 calls
HF: Form G                          :    265.533u      8.483s    166.981w     15 calls
JK: D                               :      0.083u      0.000s      0.041w     15 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     15 calls
JK: JK                              :    265.433u      8.467s    166.917w     15 calls
JK: (Q|mn) Read                     :      0.050u      7.033s      4.304w     76 calls
JK: J                               :      4.833u      0.033s      2.954w     76 calls
JK: J1                              :      2.450u      0.017s      1.462w     76 calls
JK: J2                              :      2.317u      0.000s      1.425w     76 calls
JK: K                               :    259.583u      0.017s    156.399w     76 calls
JK: K1                              :    121.917u      0.000s     73.517w     76 calls
JK: K2                              :    137.650u      0.000s     82.870w     76 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     15 calls
HF: Form F                          :      0.017u      0.000s      0.012w     15 calls
HF: Form D                          :      0.033u      0.000s      0.040w     15 calls
HF: DIIS                            :      1.300u      0.300s      1.167w     14 calls
HF: Form C                          :      2.500u      0.000s      1.474w     14 calls
Grad: V T Perturb                   :      1.517u      0.000s      0.912w      1 calls
Grad: S                             :      0.050u      0.000s      0.033w      1 calls
Grad: JK                            :    143.250u      1.050s     87.305w      1 calls
JKGrad: Amn                         :     28.317u      0.233s     17.209w      1 calls
JKGrad: Awmn                        :      0.000u      0.000s      0.000w      1 calls
JKGrad: AB                          :     55.050u      0.283s     33.327w      1 calls
JKGrad: UV                          :     12.400u      0.300s      7.655w      1 calls
JKGrad: ABx                         :      0.567u      0.033s      0.356w      1 calls
JKGrad: Amnx                        :     46.917u      0.150s     28.387w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.733u      0.017s      0.445w      1 calls
| Libint2ERI::Libint2ERI            :      0.450u      0.017s      0.286w      1 calls
Libint2ERI::Libint2ERI              :      0.900u      0.000s      0.541w      2 calls
JK: (A|Q)^-1                        :     43.500u      0.967s     26.370w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.001w      1 calls
JK: (A|mn)                          :     11.133u      0.083s      6.767w      3 calls
JK: (Q|mn)                          :     70.533u      0.200s     42.611w      3 calls
JK: (Q|mn) Write                    :      0.017u      0.567s      0.339w      3 calls
HF: Form core H                     :      1.017u      0.017s      0.790w      1 calls
HF: Form S/X                        :      0.200u      0.000s      0.121w      1 calls
HF: Guess                           :      0.183u      0.017s      0.115w      1 calls
| SAD Guess                         :      0.183u      0.017s      0.110w      1 calls
HF: Form G                          :    265.533u      8.483s    166.981w     15 calls
| JK: D                             :      0.083u      0.000s      0.041w     15 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     15 calls
| JK: JK                            :    265.433u      8.467s    166.917w     15 calls
| | JK: (Q|mn) Read                 :      0.050u      7.033s      4.304w     76 calls
| | JK: J                           :      4.833u      0.033s      2.954w     76 calls
| | | JK: J1                        :      2.450u      0.017s      1.462w     76 calls
| | | JK: J2                        :      2.317u      0.000s      1.425w     76 calls
| | JK: K                           :    259.583u      0.017s    156.399w     76 calls
| | | JK: K1                        :    121.917u      0.000s     73.517w     76 calls
| | | JK: K2                        :    137.650u      0.000s     82.870w     76 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     15 calls
HF: Form F                          :      0.017u      0.000s      0.012w     15 calls
HF: Form D                          :      0.033u      0.000s      0.040w     15 calls
HF: DIIS                            :      1.300u      0.300s      1.167w     14 calls
HF: Form C                          :      2.500u      0.000s      1.474w     14 calls
Grad: V T Perturb                   :      1.517u      0.000s      0.912w      1 calls
Grad: S                             :      0.050u      0.000s      0.033w      1 calls
Grad: JK                            :    143.250u      1.050s     87.305w      1 calls
| JKGrad: Amn                       :     28.317u      0.233s     17.209w      1 calls
| | Libint2ERI::Libint2ERI          :      0.450u      0.017s      0.271w      1 calls
| JKGrad: Awmn                      :      0.000u      0.000s      0.000w      1 calls
| JKGrad: AB                        :     55.050u      0.283s     33.327w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: UV                        :     12.400u      0.300s      7.655w      1 calls
| JKGrad: ABx                       :      0.567u      0.033s      0.356w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: Amnx                      :     46.917u      0.150s     28.387w      1 calls
| | Libint2ERI::Libint2ERI          :      0.450u      0.000s      0.271w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

**************************************************************************************

Host: node09.cluster

Timers On : Sat Apr 25 00:05:49 2026
Timers Off: Sat Apr 25 00:11:37 2026

Wall Time:      347.71 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.700u      0.000s      0.429w      1 calls
Libint2ERI::Libint2ERI              :      2.183u      0.000s      1.339w      8 calls
JK: (A|Q)^-1                        :     45.917u      1.033s     27.853w      1 calls
JK: (A|mn)                          :     12.200u      0.083s      7.398w      4 calls
JK: (Q|mn)                          :     72.500u      0.233s     43.818w      4 calls
JK: (Q|mn) Write                    :      0.017u      0.550s      0.339w      4 calls
HF: Form core H                     :      1.017u      0.017s      0.774w      1 calls
HF: Form S/X                        :      0.183u      0.000s      0.119w      1 calls
HF: Guess                           :      0.183u      0.017s      0.115w      1 calls
SAD Guess                           :      0.167u      0.017s      0.110w      1 calls
HF: Form G                          :    269.100u      8.417s    169.475w     15 calls
JK: D                               :      0.067u      0.000s      0.042w     15 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     15 calls
JK: JK                              :    269.033u      8.417s    169.410w     15 calls
JK: (Q|mn) Read                     :      0.083u      6.983s      4.249w     76 calls
JK: J                               :      4.750u      0.050s      3.005w     76 calls
JK: J1                              :      2.333u      0.017s      1.483w     76 calls
JK: J2                              :      2.383u      0.000s      1.453w     76 calls
JK: K                               :    263.267u      0.000s    158.545w     76 calls
JK: K1                              :    125.550u      0.000s     75.682w     76 calls
JK: K2                              :    137.683u      0.000s     82.851w     76 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     15 calls
HF: Form F                          :      0.000u      0.000s      0.011w     15 calls
HF: Form D                          :      0.067u      0.000s      0.040w     15 calls
HF: DIIS                            :      1.433u      0.267s      1.141w     14 calls
HF: Form C                          :      2.433u      0.000s      1.470w     14 calls
Grad: V T Perturb                   :      1.533u      0.000s      0.920w      1 calls
Grad: S                             :      0.050u      0.000s      0.033w      1 calls
Grad: JK                            :    147.033u      1.033s     89.726w      1 calls
JKGrad: Amn                         :     28.667u      0.217s     17.424w      1 calls
JKGrad: Awmn                        :      0.000u      0.000s      0.000w      1 calls
JKGrad: AB                          :     57.467u      0.283s     34.793w      1 calls
JKGrad: UV                          :     12.483u      0.267s      7.672w      1 calls
JKGrad: ABx                         :      0.533u      0.050s      0.358w      1 calls
JKGrad: Amnx                        :     47.867u      0.183s     28.970w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.700u      0.000s      0.429w      1 calls
| Libint2ERI::Libint2ERI            :      0.450u      0.000s      0.277w      1 calls
Libint2ERI::Libint2ERI              :      0.867u      0.000s      0.531w      2 calls
JK: (A|Q)^-1                        :     45.917u      1.033s     27.853w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.001w      1 calls
JK: (A|mn)                          :     12.200u      0.083s      7.398w      4 calls
JK: (Q|mn)                          :     72.500u      0.233s     43.818w      4 calls
JK: (Q|mn) Write                    :      0.017u      0.550s      0.339w      4 calls
HF: Form core H                     :      1.017u      0.017s      0.774w      1 calls
HF: Form S/X                        :      0.183u      0.000s      0.119w      1 calls
HF: Guess                           :      0.183u      0.017s      0.115w      1 calls
| SAD Guess                         :      0.167u      0.017s      0.110w      1 calls
HF: Form G                          :    269.100u      8.417s    169.475w     15 calls
| JK: D                             :      0.067u      0.000s      0.042w     15 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     15 calls
| JK: JK                            :    269.033u      8.417s    169.410w     15 calls
| | JK: (Q|mn) Read                 :      0.083u      6.983s      4.249w     76 calls
| | JK: J                           :      4.750u      0.050s      3.005w     76 calls
| | | JK: J1                        :      2.333u      0.017s      1.483w     76 calls
| | | JK: J2                        :      2.383u      0.000s      1.453w     76 calls
| | JK: K                           :    263.267u      0.000s    158.545w     76 calls
| | | JK: K1                        :    125.550u      0.000s     75.682w     76 calls
| | | JK: K2                        :    137.683u      0.000s     82.851w     76 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     15 calls
HF: Form F                          :      0.000u      0.000s      0.011w     15 calls
HF: Form D                          :      0.067u      0.000s      0.040w     15 calls
HF: DIIS                            :      1.433u      0.267s      1.141w     14 calls
HF: Form C                          :      2.433u      0.000s      1.470w     14 calls
Grad: V T Perturb                   :      1.533u      0.000s      0.920w      1 calls
Grad: S                             :      0.050u      0.000s      0.033w      1 calls
Grad: JK                            :    147.033u      1.033s     89.726w      1 calls
| JKGrad: Amn                       :     28.667u      0.217s     17.424w      1 calls
| | Libint2ERI::Libint2ERI          :      0.433u      0.000s      0.265w      1 calls
| JKGrad: Awmn                      :      0.000u      0.000s      0.000w      1 calls
| JKGrad: AB                        :     57.467u      0.283s     34.793w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: UV                        :     12.483u      0.267s      7.672w      1 calls
| JKGrad: ABx                       :      0.533u      0.050s      0.358w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: Amnx                      :     47.867u      0.183s     28.970w      1 calls
| | Libint2ERI::Libint2ERI          :      0.433u      0.000s      0.265w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

**************************************************************************************

Host: node09.cluster

Timers On : Sat Apr 25 00:11:37 2026
Timers Off: Sat Apr 25 00:17:19 2026

Wall Time:      341.45 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.717u      0.017s      0.438w      1 calls
Libint2ERI::Libint2ERI              :      2.217u      0.017s      1.356w      8 calls
JK: (A|Q)^-1                        :     44.367u      0.983s     26.903w      1 calls
JK: (A|mn)                          :     11.500u      0.133s      7.005w      3 calls
JK: (Q|mn)                          :     70.067u      0.083s     42.268w      3 calls
JK: (Q|mn) Write                    :      0.017u      0.483s      0.308w      3 calls
HF: Form core H                     :      1.017u      0.017s      0.820w      1 calls
HF: Form S/X                        :      0.183u      0.000s      0.118w      1 calls
HF: Guess                           :      0.183u      0.000s      0.115w      1 calls
SAD Guess                           :      0.167u      0.000s      0.110w      1 calls
HF: Form G                          :    267.100u      8.650s    168.357w     15 calls
JK: D                               :      0.050u      0.000s      0.041w     15 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     15 calls
JK: JK                              :    267.000u      8.650s    168.293w     15 calls
JK: (Q|mn) Read                     :      0.100u      7.267s      4.417w     76 calls
JK: J                               :      4.817u      0.000s      2.962w     76 calls
JK: J1                              :      2.367u      0.000s      1.473w     76 calls
JK: J2                              :      2.350u      0.000s      1.423w     76 calls
JK: K                               :    261.117u      0.000s    157.297w     76 calls
JK: K1                              :    123.667u      0.000s     74.514w     76 calls
JK: K2                              :    137.417u      0.000s     82.771w     76 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     15 calls
HF: Form F                          :      0.017u      0.000s      0.011w     15 calls
HF: Form D                          :      0.067u      0.000s      0.040w     15 calls
HF: DIIS                            :      1.367u      0.250s      1.154w     14 calls
HF: Form C                          :      2.433u      0.000s      1.474w     14 calls
Grad: V T Perturb                   :      1.550u      0.000s      0.931w      1 calls
Grad: S                             :      0.050u      0.000s      0.033w      1 calls
Grad: JK                            :    143.417u      1.050s     87.466w      1 calls
JKGrad: Amn                         :     28.217u      0.233s     17.157w      1 calls
JKGrad: Awmn                        :      0.000u      0.000s      0.000w      1 calls
JKGrad: AB                          :     55.917u      0.283s     33.852w      1 calls
JKGrad: UV                          :     12.433u      0.283s      7.654w      1 calls
JKGrad: ABx                         :      0.517u      0.067s      0.352w      1 calls
JKGrad: Amnx                        :     46.333u      0.150s     28.023w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.717u      0.017s      0.438w      1 calls
| Libint2ERI::Libint2ERI            :      0.450u      0.017s      0.281w      1 calls
Libint2ERI::Libint2ERI              :      0.883u      0.000s      0.538w      2 calls
JK: (A|Q)^-1                        :     44.367u      0.983s     26.903w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.001w      1 calls
JK: (A|mn)                          :     11.500u      0.133s      7.005w      3 calls
JK: (Q|mn)                          :     70.067u      0.083s     42.268w      3 calls
JK: (Q|mn) Write                    :      0.017u      0.483s      0.308w      3 calls
HF: Form core H                     :      1.017u      0.017s      0.820w      1 calls
HF: Form S/X                        :      0.183u      0.000s      0.118w      1 calls
HF: Guess                           :      0.183u      0.000s      0.115w      1 calls
| SAD Guess                         :      0.167u      0.000s      0.110w      1 calls
HF: Form G                          :    267.100u      8.650s    168.357w     15 calls
| JK: D                             :      0.050u      0.000s      0.041w     15 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     15 calls
| JK: JK                            :    267.000u      8.650s    168.293w     15 calls
| | JK: (Q|mn) Read                 :      0.100u      7.267s      4.417w     76 calls
| | JK: J                           :      4.817u      0.000s      2.962w     76 calls
| | | JK: J1                        :      2.367u      0.000s      1.473w     76 calls
| | | JK: J2                        :      2.350u      0.000s      1.423w     76 calls
| | JK: K                           :    261.117u      0.000s    157.297w     76 calls
| | | JK: K1                        :    123.667u      0.000s     74.514w     76 calls
| | | JK: K2                        :    137.417u      0.000s     82.771w     76 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     15 calls
HF: Form F                          :      0.017u      0.000s      0.011w     15 calls
HF: Form D                          :      0.067u      0.000s      0.040w     15 calls
HF: DIIS                            :      1.367u      0.250s      1.154w     14 calls
HF: Form C                          :      2.433u      0.000s      1.474w     14 calls
Grad: V T Perturb                   :      1.550u      0.000s      0.931w      1 calls
Grad: S                             :      0.050u      0.000s      0.033w      1 calls
Grad: JK                            :    143.417u      1.050s     87.466w      1 calls
| JKGrad: Amn                       :     28.217u      0.233s     17.157w      1 calls
| | Libint2ERI::Libint2ERI          :      0.450u      0.000s      0.271w      1 calls
| JKGrad: Awmn                      :      0.000u      0.000s      0.000w      1 calls
| JKGrad: AB                        :     55.917u      0.283s     33.852w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: UV                        :     12.433u      0.283s      7.654w      1 calls
| JKGrad: ABx                       :      0.517u      0.067s      0.352w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: Amnx                      :     46.333u      0.150s     28.023w      1 calls
| | Libint2ERI::Libint2ERI          :      0.433u      0.000s      0.264w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

**************************************************************************************

Host: node09.cluster

Timers On : Sat Apr 25 00:17:19 2026
Timers Off: Sat Apr 25 00:23:02 2026

Wall Time:      343.15 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.733u      0.017s      0.443w      1 calls
Libint2ERI::Libint2ERI              :      2.250u      0.017s      1.365w      8 calls
JK: (A|Q)^-1                        :     42.617u      0.767s     25.712w      1 calls
JK: (A|mn)                          :     11.517u      0.000s      6.946w      4 calls
JK: (Q|mn)                          :     71.567u      0.000s     43.101w      4 calls
JK: (Q|mn) Write                    :      0.000u      0.467s      0.290w      4 calls
HF: Form core H                     :      1.000u      0.017s      0.739w      1 calls
HF: Form S/X                        :      0.183u      0.000s      0.119w      1 calls
HF: Guess                           :      0.183u      0.000s      0.110w      1 calls
SAD Guess                           :      0.183u      0.000s      0.107w      1 calls
HF: Form G                          :    271.333u      8.200s    170.891w     15 calls
JK: D                               :      0.050u      0.000s      0.041w     15 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     15 calls
JK: JK                              :    271.250u      8.183s    170.829w     15 calls
JK: (Q|mn) Read                     :      0.067u      6.783s      4.142w     76 calls
JK: J                               :      5.017u      0.017s      3.029w     76 calls
JK: J1                              :      2.517u      0.017s      1.468w     76 calls
JK: J2                              :      2.383u      0.000s      1.493w     76 calls
JK: K                               :    265.167u      0.000s    159.837w     76 calls
JK: K1                              :    127.833u      0.000s     77.076w     76 calls
JK: K2                              :    137.300u      0.000s     82.749w     76 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     15 calls
HF: Form F                          :      0.017u      0.000s      0.011w     15 calls
HF: Form D                          :      0.083u      0.000s      0.040w     15 calls
HF: DIIS                            :      1.367u      0.233s      1.017w     14 calls
HF: Form C                          :      2.400u      0.000s      1.470w     14 calls
Grad: V T Perturb                   :      1.483u      0.000s      0.894w      1 calls
Grad: S                             :      0.050u      0.000s      0.031w      1 calls
Grad: JK                            :    143.350u      1.050s     87.377w      1 calls
JKGrad: Amn                         :     28.350u      0.233s     17.227w      1 calls
JKGrad: Awmn                        :      0.000u      0.000s      0.000w      1 calls
JKGrad: AB                          :     55.083u      0.300s     33.360w      1 calls
JKGrad: UV                          :     12.400u      0.267s      7.628w      1 calls
JKGrad: ABx                         :      0.533u      0.050s      0.355w      1 calls
JKGrad: Amnx                        :     46.983u      0.167s     28.423w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.733u      0.017s      0.443w      1 calls
| Libint2ERI::Libint2ERI            :      0.450u      0.017s      0.284w      1 calls
Libint2ERI::Libint2ERI              :      0.900u      0.000s      0.540w      2 calls
JK: (A|Q)^-1                        :     42.617u      0.767s     25.712w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.001w      1 calls
JK: (A|mn)                          :     11.517u      0.000s      6.946w      4 calls
JK: (Q|mn)                          :     71.567u      0.000s     43.101w      4 calls
JK: (Q|mn) Write                    :      0.000u      0.467s      0.290w      4 calls
HF: Form core H                     :      1.000u      0.017s      0.739w      1 calls
HF: Form S/X                        :      0.183u      0.000s      0.119w      1 calls
HF: Guess                           :      0.183u      0.000s      0.110w      1 calls
| SAD Guess                         :      0.183u      0.000s      0.107w      1 calls
HF: Form G                          :    271.333u      8.200s    170.891w     15 calls
| JK: D                             :      0.050u      0.000s      0.041w     15 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     15 calls
| JK: JK                            :    271.250u      8.183s    170.829w     15 calls
| | JK: (Q|mn) Read                 :      0.067u      6.783s      4.142w     76 calls
| | JK: J                           :      5.017u      0.017s      3.029w     76 calls
| | | JK: J1                        :      2.517u      0.017s      1.468w     76 calls
| | | JK: J2                        :      2.383u      0.000s      1.493w     76 calls
| | JK: K                           :    265.167u      0.000s    159.837w     76 calls
| | | JK: K1                        :    127.833u      0.000s     77.076w     76 calls
| | | JK: K2                        :    137.300u      0.000s     82.749w     76 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     15 calls
HF: Form F                          :      0.017u      0.000s      0.011w     15 calls
HF: Form D                          :      0.083u      0.000s      0.040w     15 calls
HF: DIIS                            :      1.367u      0.233s      1.017w     14 calls
HF: Form C                          :      2.400u      0.000s      1.470w     14 calls
Grad: V T Perturb                   :      1.483u      0.000s      0.894w      1 calls
Grad: S                             :      0.050u      0.000s      0.031w      1 calls
Grad: JK                            :    143.350u      1.050s     87.377w      1 calls
| JKGrad: Amn                       :     28.350u      0.233s     17.227w      1 calls
| | Libint2ERI::Libint2ERI          :      0.450u      0.000s      0.268w      1 calls
| JKGrad: Awmn                      :      0.000u      0.000s      0.000w      1 calls
| JKGrad: AB                        :     55.083u      0.300s     33.360w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: UV                        :     12.400u      0.267s      7.628w      1 calls
| JKGrad: ABx                       :      0.533u      0.050s      0.355w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: Amnx                      :     46.983u      0.167s     28.423w      1 calls
| | Libint2ERI::Libint2ERI          :      0.450u      0.000s      0.270w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

**************************************************************************************

Host: node09.cluster

Timers On : Sat Apr 25 00:23:03 2026
Timers Off: Sat Apr 25 00:28:39 2026

Wall Time:      336.64 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.717u      0.017s      0.440w      1 calls
Libint2ERI::Libint2ERI              :      2.250u      0.017s      1.359w      8 calls
JK: (A|Q)^-1                        :     41.283u      0.750s     24.919w      1 calls
JK: (A|mn)                          :     11.433u      0.000s      6.894w      3 calls
JK: (Q|mn)                          :     70.250u      0.017s     42.331w      3 calls
JK: (Q|mn) Write                    :      0.017u      0.483s      0.301w      3 calls
HF: Form core H                     :      1.033u      0.000s      0.898w      1 calls
HF: Form S/X                        :      0.200u      0.017s      0.116w      1 calls
HF: Guess                           :      0.183u      0.000s      0.112w      1 calls
SAD Guess                           :      0.167u      0.000s      0.108w      1 calls
HF: Form G                          :    264.717u      8.117s    166.670w     15 calls
JK: D                               :      0.067u      0.000s      0.041w     15 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     15 calls
