
Host: newton

Timers On : Sun Apr 20 16:34:14 2025
Timers Off: Sun Apr 20 16:37:00 2025

Wall Time:      165.80 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
HF: Form S/X                        :      0.117u      0.000s      0.076w      1 calls
HF: Guess                           :      0.200u      0.000s      0.116w      1 calls
SAD Guess                           :      0.183u      0.000s      0.112w      1 calls
HF: Form G                          :     88.500u      8.250s     59.782w     11 calls
JK: D                               :      0.033u      0.000s      0.010w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :     88.450u      8.250s     59.757w     11 calls
JK: (Q|mn) Read                     :      0.117u      4.967s      3.074w     56 calls
JK: J                               :      3.200u      0.033s      1.975w     56 calls
JK: J1                              :      1.517u      0.000s      0.926w     56 calls
JK: J2                              :      1.617u      0.033s      1.006w     56 calls
JK: K                               :     84.217u      0.100s     50.568w     56 calls
JK: K1                              :     49.300u      0.100s     29.603w     56 calls
JK: K2                              :     34.883u      0.000s     20.956w     56 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.005w     11 calls
HF: Form D                          :      0.033u      0.000s      0.010w     11 calls
HF: DIIS                            :      0.600u      0.133s      0.439w     10 calls
HF: Form C                          :      0.750u      0.017s      0.462w     10 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.500u      0.033s      0.315w      1 calls
| Libint2ERI::Libint2ERI            :      0.317u      0.017s      0.206w      1 calls
Libint2ERI::Libint2ERI              :      0.733u      0.000s      0.440w      2 calls
JK: (A|Q)^-1                        :     13.767u      1.350s      8.344w      1 calls
| Libint2ERI::Libint2ERI            :      0.017u      0.000s      0.001w      1 calls
JK: (A|mn)                          :     12.417u      0.000s      7.448w      4 calls
JK: (Q|mn)                          :     24.667u      0.000s     14.812w      4 calls
JK: (Q|mn) Write                    :      0.033u      0.700s      0.436w      4 calls
HF: Form core H                     :      0.950u      0.000s      0.665w      1 calls
HF: Form S/X                        :      0.117u      0.000s      0.076w      1 calls
HF: Guess                           :      0.200u      0.000s      0.116w      1 calls
| SAD Guess                         :      0.183u      0.000s      0.112w      1 calls
HF: Form G                          :     88.500u      8.250s     59.782w     11 calls
| JK: D                             :      0.033u      0.000s      0.010w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :     88.450u      8.250s     59.757w     11 calls
| | JK: (Q|mn) Read                 :      0.117u      4.967s      3.074w     56 calls
| | JK: J                           :      3.200u      0.033s      1.975w     56 calls
| | | JK: J1                        :      1.517u      0.000s      0.926w     56 calls
| | | JK: J2                        :      1.617u      0.033s      1.006w     56 calls
| | JK: K                           :     84.217u      0.100s     50.568w     56 calls
| | | JK: K1                        :     49.300u      0.100s     29.603w     56 calls
| | | JK: K2                        :     34.883u      0.000s     20.956w     56 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.005w     11 calls
HF: Form D                          :      0.033u      0.000s      0.010w     11 calls
HF: DIIS                            :      0.600u      0.133s      0.439w     10 calls
HF: Form C                          :      0.750u      0.017s      0.462w     10 calls

**************************************************************************************
