
Host: node_13

Timers On : Sun Feb 16 23:30:49 2025
Timers Off: Sun Feb 16 23:30:58 2025

Wall Time:        9.41 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: compute_J                      :      1.100u      0.000s      0.646w     16 calls
DFH: compute_K                      :      2.433u      0.000s      1.480w     16 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     16 calls
HF: Form F                          :      0.000u      0.000s      0.002w     16 calls
HF: Form D                          :      0.017u      0.000s      0.001w     16 calls
HF: DIIS                            :      0.233u      0.067s      0.242w     15 calls
HF: Form C                          :      0.033u      0.000s      0.050w     15 calls
Grad: V T Perturb                   :      0.067u      0.000s      0.040w      1 calls
Grad: S                             :      0.017u      0.000s      0.003w      1 calls
Grad: JK                            :      4.783u      0.617s      3.319w      1 calls
JKGrad: Amn                         :      1.517u      0.300s      1.091w      1 calls
JKGrad: Awmn                        :      0.000u      0.000s      0.000w      1 calls
JKGrad: AB                          :      0.550u      0.017s      0.338w      1 calls
JKGrad: UV                          :      0.067u      0.017s      0.049w      1 calls
JKGrad: ABx                         :      0.050u      0.000s      0.035w      1 calls
JKGrad: Amnx                        :      2.600u      0.267s      1.731w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.067u      0.017s      0.046w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.017s      0.031w      1 calls
DFH: initialize()                   :      2.383u      0.367s      1.644w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.027w      2 calls
| DFH: AO Construction              :      0.917u      0.083s      0.594w      2 calls
| DFH: AO-Met. Contraction          :      0.967u      0.200s      0.701w      2 calls
HF: Form core H                     :      0.050u      0.000s      0.031w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.003w      1 calls
HF: Guess                           :      0.117u      0.000s      0.070w      1 calls
| SAD Guess                         :      0.117u      0.000s      0.068w      1 calls
HF: Form G                          :      3.750u      0.633s      2.619w     16 calls
| JK: D                             :      0.000u      0.000s      0.002w     16 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     16 calls
| JK: JK                            :      3.750u      0.633s      2.614w     16 calls
| | DFH: compute_JK()               :      3.750u      0.633s      2.613w     16 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     16 calls
| | | DFH: compute_J                :      1.100u      0.000s      0.646w     16 calls
| | | DFH: compute_K                :      2.433u      0.000s      1.480w     16 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     16 calls
HF: Form F                          :      0.000u      0.000s      0.002w     16 calls
HF: Form D                          :      0.017u      0.000s      0.001w     16 calls
HF: DIIS                            :      0.233u      0.067s      0.242w     15 calls
HF: Form C                          :      0.033u      0.000s      0.050w     15 calls
Grad: V T Perturb                   :      0.067u      0.000s      0.040w      1 calls
Grad: S                             :      0.017u      0.000s      0.003w      1 calls
Grad: JK                            :      4.783u      0.617s      3.319w      1 calls
| JKGrad: Amn                       :      1.517u      0.300s      1.091w      1 calls
| | Libint2ERI::Libint2ERI          :      0.067u      0.000s      0.033w      1 calls
| JKGrad: Awmn                      :      0.000u      0.000s      0.000w      1 calls
| JKGrad: AB                        :      0.550u      0.017s      0.338w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: UV                        :      0.067u      0.017s      0.049w      1 calls
| JKGrad: ABx                       :      0.050u      0.000s      0.035w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: Amnx                      :      2.600u      0.267s      1.731w      1 calls
| | Libint2ERI::Libint2ERI          :      0.050u      0.000s      0.027w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

**************************************************************************************

Host: node_13

Timers On : Sun Feb 16 23:31:08 2025
Timers Off: Sun Feb 16 23:31:18 2025

Wall Time:        9.65 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.117u      0.000s      0.067w      1 calls
Libint2ERI::Libint2ERI              :      0.233u      0.000s      0.135w      7 calls
DFH: initialize()                   :      2.433u      0.300s      1.632w      1 calls
DFH: AO Construction                :      0.967u      0.033s      0.598w      2 calls
DFH: AO-Met. Contraction            :      0.950u      0.200s      0.684w      2 calls
HF: Form core H                     :      0.033u      0.017s      0.032w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.003w      1 calls
HF: Guess                           :      0.100u      0.000s      0.068w      1 calls
SAD Guess                           :      0.100u      0.000s      0.065w      1 calls
HF: Form G                          :      3.617u      0.750s      2.657w     16 calls
JK: D                               :      0.017u      0.000s      0.002w     16 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     16 calls
JK: JK                              :      3.600u      0.750s      2.652w     16 calls
DFH: compute_JK()                   :      3.600u      0.750s      2.652w     16 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     16 calls
DFH: compute_J                      :      1.033u      0.000s      0.636w     16 calls
DFH: compute_K                      :      2.483u      0.000s      1.500w     16 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     16 calls
HF: Form F                          :      0.000u      0.000s      0.002w     16 calls
HF: Form D                          :      0.000u      0.000s      0.001w     16 calls
HF: DIIS                            :      0.300u      0.050s      0.318w     15 calls
HF: Form C                          :      0.117u      0.000s      0.054w     15 calls
Grad: V T Perturb                   :      0.067u      0.000s      0.041w      1 calls
Grad: S                             :      0.000u      0.000s      0.003w      1 calls
Grad: JK                            :      4.800u      0.633s      3.334w      1 calls
JKGrad: Amn                         :      1.550u      0.283s      1.104w      1 calls
JKGrad: Awmn                        :      0.000u      0.000s      0.000w      1 calls
JKGrad: AB                          :      0.550u      0.017s      0.344w      1 calls
JKGrad: UV                          :      0.067u      0.033s      0.049w      1 calls
JKGrad: ABx                         :      0.050u      0.000s      0.035w      1 calls
JKGrad: Amnx                        :      2.583u      0.300s      1.725w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.117u      0.000s      0.067w      1 calls
| Libint2ERI::Libint2ERI            :      0.067u      0.000s      0.044w      1 calls
DFH: initialize()                   :      2.433u      0.300s      1.632w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.027w      2 calls
| DFH: AO Construction              :      0.967u      0.033s      0.598w      2 calls
| DFH: AO-Met. Contraction          :      0.950u      0.200s      0.684w      2 calls
HF: Form core H                     :      0.033u      0.017s      0.032w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.003w      1 calls
HF: Guess                           :      0.100u      0.000s      0.068w      1 calls
| SAD Guess                         :      0.100u      0.000s      0.065w      1 calls
HF: Form G                          :      3.617u      0.750s      2.657w     16 calls
| JK: D                             :      0.017u      0.000s      0.002w     16 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     16 calls
| JK: JK                            :      3.600u      0.750s      2.652w     16 calls
| | DFH: compute_JK()               :      3.600u      0.750s      2.652w     16 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     16 calls
| | | DFH: compute_J                :      1.033u      0.000s      0.636w     16 calls
| | | DFH: compute_K                :      2.483u      0.000s      1.500w     16 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     16 calls
HF: Form F                          :      0.000u      0.000s      0.002w     16 calls
HF: Form D                          :      0.000u      0.000s      0.001w     16 calls
HF: DIIS                            :      0.300u      0.050s      0.318w     15 calls
HF: Form C                          :      0.117u      0.000s      0.054w     15 calls
Grad: V T Perturb                   :      0.067u      0.000s      0.041w      1 calls
Grad: S                             :      0.000u      0.000s      0.003w      1 calls
Grad: JK                            :      4.800u      0.633s      3.334w      1 calls
| JKGrad: Amn                       :      1.550u      0.283s      1.104w      1 calls
| | Libint2ERI::Libint2ERI          :      0.067u      0.000s      0.036w      1 calls
| JKGrad: Awmn                      :      0.000u      0.000s      0.000w      1 calls
| JKGrad: AB                        :      0.550u      0.017s      0.344w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: UV                        :      0.067u      0.033s      0.049w      1 calls
| JKGrad: ABx                       :      0.050u      0.000s      0.035w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: Amnx                      :      2.583u      0.300s      1.725w      1 calls
| | Libint2ERI::Libint2ERI          :      0.050u      0.000s      0.027w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

**************************************************************************************

Host: node_13

Timers On : Sun Feb 16 23:31:18 2025
Timers Off: Sun Feb 16 23:31:28 2025

Wall Time:        9.45 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.100u      0.000s      0.067w      1 calls
Libint2ERI::Libint2ERI              :      0.217u      0.000s      0.138w      7 calls
DFH: initialize()                   :      2.450u      0.283s      1.643w      1 calls
DFH: AO Construction                :      0.900u      0.050s      0.571w      2 calls
DFH: AO-Met. Contraction            :      0.900u      0.183s      0.650w      2 calls
HF: Form core H                     :      0.050u      0.000s      0.030w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.005w      1 calls
HF: Guess                           :      0.100u      0.000s      0.067w      1 calls
SAD Guess                           :      0.100u      0.000s      0.064w      1 calls
HF: Form G                          :      3.467u      0.800s      2.553w     16 calls
JK: D                               :      0.000u      0.000s      0.002w     16 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     16 calls
JK: JK                              :      3.467u      0.783s      2.548w     16 calls
DFH: compute_JK()                   :      3.467u      0.783s      2.547w     16 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     16 calls
DFH: compute_J                      :      1.033u      0.050s      0.643w     16 calls
DFH: compute_K                      :      2.333u      0.000s      1.405w     16 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     16 calls
HF: Form F                          :      0.000u      0.000s      0.002w     16 calls
HF: Form D                          :      0.000u      0.000s      0.001w     16 calls
HF: DIIS                            :      0.317u      0.067s      0.314w     15 calls
HF: Form C                          :      0.067u      0.000s      0.051w     15 calls
Grad: V T Perturb                   :      0.067u      0.000s      0.040w      1 calls
Grad: S                             :      0.000u      0.000s      0.003w      1 calls
Grad: JK                            :      4.617u      0.583s      3.190w      1 calls
JKGrad: Amn                         :      1.400u      0.283s      1.009w      1 calls
JKGrad: Awmn                        :      0.000u      0.000s      0.000w      1 calls
JKGrad: AB                          :      0.550u      0.017s      0.346w      1 calls
JKGrad: UV                          :      0.067u      0.017s      0.048w      1 calls
JKGrad: ABx                         :      0.067u      0.000s      0.035w      1 calls
JKGrad: Amnx                        :      2.533u      0.267s      1.682w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.100u      0.000s      0.067w      1 calls
| Libint2ERI::Libint2ERI            :      0.067u      0.000s      0.044w      1 calls
DFH: initialize()                   :      2.450u      0.283s      1.643w      1 calls
| Libint2ERI::Libint2ERI            :      0.067u      0.000s      0.040w      2 calls
| DFH: AO Construction              :      0.900u      0.050s      0.571w      2 calls
| DFH: AO-Met. Contraction          :      0.900u      0.183s      0.650w      2 calls
HF: Form core H                     :      0.050u      0.000s      0.030w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.005w      1 calls
HF: Guess                           :      0.100u      0.000s      0.067w      1 calls
| SAD Guess                         :      0.100u      0.000s      0.064w      1 calls
HF: Form G                          :      3.467u      0.800s      2.553w     16 calls
| JK: D                             :      0.000u      0.000s      0.002w     16 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     16 calls
| JK: JK                            :      3.467u      0.783s      2.548w     16 calls
| | DFH: compute_JK()               :      3.467u      0.783s      2.547w     16 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     16 calls
| | | DFH: compute_J                :      1.033u      0.050s      0.643w     16 calls
| | | DFH: compute_K                :      2.333u      0.000s      1.405w     16 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     16 calls
HF: Form F                          :      0.000u      0.000s      0.002w     16 calls
HF: Form D                          :      0.000u      0.000s      0.001w     16 calls
HF: DIIS                            :      0.317u      0.067s      0.314w     15 calls
HF: Form C                          :      0.067u      0.000s      0.051w     15 calls
Grad: V T Perturb                   :      0.067u      0.000s      0.040w      1 calls
Grad: S                             :      0.000u      0.000s      0.003w      1 calls
Grad: JK                            :      4.617u      0.583s      3.190w      1 calls
| JKGrad: Amn                       :      1.400u      0.283s      1.009w      1 calls
| | Libint2ERI::Libint2ERI          :      0.033u      0.000s      0.026w      1 calls
| JKGrad: Awmn                      :      0.000u      0.000s      0.000w      1 calls
| JKGrad: AB                        :      0.550u      0.017s      0.346w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: UV                        :      0.067u      0.017s      0.048w      1 calls
| JKGrad: ABx                       :      0.067u      0.000s      0.035w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: Amnx                      :      2.533u      0.267s      1.682w      1 calls
| | Libint2ERI::Libint2ERI          :      0.050u      0.000s      0.027w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

**************************************************************************************

Host: node_13

Timers On : Sun Feb 16 23:31:28 2025
Timers Off: Sun Feb 16 23:31:37 2025

Wall Time:        9.56 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.100u      0.000s      0.066w      1 calls
Libint2ERI::Libint2ERI              :      0.217u      0.000s      0.132w      7 calls
DFH: initialize()                   :      2.417u      0.300s      1.635w      1 calls
DFH: AO Construction                :      0.900u      0.100s      0.593w      2 calls
DFH: AO-Met. Contraction            :      0.983u      0.167s      0.692w      2 calls
HF: Form core H                     :      0.033u      0.017s      0.031w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.004w      1 calls
HF: Guess                           :      0.100u      0.000s      0.068w      1 calls
SAD Guess                           :      0.100u      0.000s      0.066w      1 calls
HF: Form G                          :      3.600u      0.733s      2.595w     16 calls
JK: D                               :      0.000u      0.000s      0.002w     16 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     16 calls
JK: JK                              :      3.600u      0.733s      2.590w     16 calls
DFH: compute_JK()                   :      3.600u      0.733s      2.589w     16 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     16 calls
DFH: compute_J                      :      1.033u      0.017s      0.643w     16 calls
DFH: compute_K                      :      2.417u      0.000s      1.451w     16 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     16 calls
HF: Form F                          :      0.000u      0.000s      0.002w     16 calls
HF: Form D                          :      0.000u      0.000s      0.001w     16 calls
HF: DIIS                            :      0.317u      0.100s      0.316w     15 calls
HF: Form C                          :      0.083u      0.000s      0.051w     15 calls
Grad: V T Perturb                   :      0.067u      0.000s      0.042w      1 calls
Grad: S                             :      0.017u      0.000s      0.003w      1 calls
Grad: JK                            :      4.783u      0.633s      3.300w      1 calls
JKGrad: Amn                         :      1.483u      0.333s      1.094w      1 calls
JKGrad: Awmn                        :      0.000u      0.000s      0.000w      1 calls
JKGrad: AB                          :      0.567u      0.033s      0.352w      1 calls
JKGrad: UV                          :      0.050u      0.017s      0.049w      1 calls
JKGrad: ABx                         :      0.067u      0.000s      0.036w      1 calls
JKGrad: Amnx                        :      2.617u      0.250s      1.716w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.100u      0.000s      0.066w      1 calls
| Libint2ERI::Libint2ERI            :      0.067u      0.000s      0.044w      1 calls
DFH: initialize()                   :      2.417u      0.300s      1.635w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.027w      2 calls
| DFH: AO Construction              :      0.900u      0.100s      0.593w      2 calls
| DFH: AO-Met. Contraction          :      0.983u      0.167s      0.692w      2 calls
HF: Form core H                     :      0.033u      0.017s      0.031w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.004w      1 calls
HF: Guess                           :      0.100u      0.000s      0.068w      1 calls
| SAD Guess                         :      0.100u      0.000s      0.066w      1 calls
HF: Form G                          :      3.600u      0.733s      2.595w     16 calls
| JK: D                             :      0.000u      0.000s      0.002w     16 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     16 calls
| JK: JK                            :      3.600u      0.733s      2.590w     16 calls
| | DFH: compute_JK()               :      3.600u      0.733s      2.589w     16 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     16 calls
| | | DFH: compute_J                :      1.033u      0.017s      0.643w     16 calls
| | | DFH: compute_K                :      2.417u      0.000s      1.451w     16 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     16 calls
HF: Form F                          :      0.000u      0.000s      0.002w     16 calls
HF: Form D                          :      0.000u      0.000s      0.001w     16 calls
HF: DIIS                            :      0.317u      0.100s      0.316w     15 calls
HF: Form C                          :      0.083u      0.000s      0.051w     15 calls
Grad: V T Perturb                   :      0.067u      0.000s      0.042w      1 calls
Grad: S                             :      0.017u      0.000s      0.003w      1 calls
Grad: JK                            :      4.783u      0.633s      3.300w      1 calls
| JKGrad: Amn                       :      1.483u      0.333s      1.094w      1 calls
| | Libint2ERI::Libint2ERI          :      0.067u      0.000s      0.033w      1 calls
| JKGrad: Awmn                      :      0.000u      0.000s      0.000w      1 calls
| JKGrad: AB                        :      0.567u      0.033s      0.352w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: UV                        :      0.050u      0.017s      0.049w      1 calls
| JKGrad: ABx                       :      0.067u      0.000s      0.036w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: Amnx                      :      2.617u      0.250s      1.716w      1 calls
| | Libint2ERI::Libint2ERI          :      0.050u      0.000s      0.027w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

**************************************************************************************
