
Host: newton

Timers On : Mon Apr 21 14:31:52 2025
Timers Off: Mon Apr 21 14:36:56 2025

Wall Time:      304.05 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
| | Libint2ERI::Libint2ERI          :      0.283u      0.000s      0.176w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

**************************************************************************************

Host: newton

Timers On : Mon Apr 21 14:36:57 2025
Timers Off: Mon Apr 21 14:39:37 2025

Wall Time:      160.26 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.467u      0.000s      0.283w      1 calls
Libint2ERI::Libint2ERI              :      1.600u      0.000s      0.947w      8 calls
JK: (A|Q)^-1                        :     12.050u      1.317s      7.335w      1 calls
JK: (A|mn)                          :     12.350u      0.000s      7.409w      4 calls
JK: (Q|mn)                          :     23.283u      0.017s     13.980w      4 calls
JK: (Q|mn) Write                    :      0.000u      0.683s      0.412w      4 calls
HF: Form core H                     :      0.883u      0.017s      0.636w      1 calls
HF: Form S/X                        :      0.067u      0.000s      0.052w      1 calls
HF: Guess                           :      0.167u      0.000s      0.096w      1 calls
SAD Guess                           :      0.150u      0.000s      0.092w      1 calls
HF: Form G                          :    119.567u     12.600s     80.868w     16 calls
JK: D                               :      0.050u      0.000s      0.014w     16 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     16 calls
JK: JK                              :    119.483u     12.583s     80.835w     16 calls
JK: (Q|mn) Read                     :      0.250u      7.100s      4.347w     81 calls
JK: J                               :      4.567u      0.167s      2.902w     81 calls
JK: J1                              :      2.267u      0.133s      1.418w     81 calls
JK: J2                              :      2.267u      0.033s      1.427w     81 calls
JK: K                               :    113.500u      0.267s     68.263w     81 calls
JK: K1                              :     70.867u      0.200s     42.620w     81 calls
JK: K2                              :     42.600u      0.067s     25.632w     81 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     16 calls
HF: Form F                          :      0.000u      0.000s      0.007w     16 calls
HF: Form D                          :      0.033u      0.017s      0.013w     16 calls
HF: DIIS                            :      0.717u      0.150s      0.561w     15 calls
HF: Form C                          :      1.067u      0.000s      0.634w     15 calls
Grad: V T Perturb                   :      1.300u      0.000s      0.779w      1 calls
Grad: S                             :      0.083u      0.000s      0.042w      1 calls
Grad: JK                            :     70.933u      1.883s     44.133w      1 calls
JKGrad: Amn                         :     21.150u      0.450s     12.973w      1 calls
JKGrad: Awmn                        :      0.000u      0.000s      0.000w      1 calls
JKGrad: AB                          :     16.217u      0.483s     10.023w      1 calls
JKGrad: UV                          :      3.633u      0.433s      2.445w      1 calls
JKGrad: ABx                         :      0.450u      0.083s      0.314w      1 calls
JKGrad: Amnx                        :     29.483u      0.383s     17.931w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.467u      0.000s      0.283w      1 calls
| Libint2ERI::Libint2ERI            :      0.317u      0.000s      0.186w      1 calls
Libint2ERI::Libint2ERI              :      0.583u      0.000s      0.342w      2 calls
JK: (A|Q)^-1                        :     12.050u      1.317s      7.335w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.001w      1 calls
JK: (A|mn)                          :     12.350u      0.000s      7.409w      4 calls
JK: (Q|mn)                          :     23.283u      0.017s     13.980w      4 calls
JK: (Q|mn) Write                    :      0.000u      0.683s      0.412w      4 calls
HF: Form core H                     :      0.883u      0.017s      0.636w      1 calls
HF: Form S/X                        :      0.067u      0.000s      0.052w      1 calls
HF: Guess                           :      0.167u      0.000s      0.096w      1 calls
| SAD Guess                         :      0.150u      0.000s      0.092w      1 calls
HF: Form G                          :    119.567u     12.600s     80.868w     16 calls
| JK: D                             :      0.050u      0.000s      0.014w     16 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     16 calls
| JK: JK                            :    119.483u     12.583s     80.835w     16 calls
| | JK: (Q|mn) Read                 :      0.250u      7.100s      4.347w     81 calls
| | JK: J                           :      4.567u      0.167s      2.902w     81 calls
| | | JK: J1                        :      2.267u      0.133s      1.418w     81 calls
| | | JK: J2                        :      2.267u      0.033s      1.427w     81 calls
| | JK: K                           :    113.500u      0.267s     68.263w     81 calls
| | | JK: K1                        :     70.867u      0.200s     42.620w     81 calls
| | | JK: K2                        :     42.600u      0.067s     25.632w     81 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     16 calls
HF: Form F                          :      0.000u      0.000s      0.007w     16 calls
HF: Form D                          :      0.033u      0.017s      0.013w     16 calls
HF: DIIS                            :      0.717u      0.150s      0.561w     15 calls
HF: Form C                          :      1.067u      0.000s      0.634w     15 calls
Grad: V T Perturb                   :      1.300u      0.000s      0.779w      1 calls
Grad: S                             :      0.083u      0.000s      0.042w      1 calls
Grad: JK                            :     70.933u      1.883s     44.133w      1 calls
| JKGrad: Amn                       :     21.150u      0.450s     12.973w      1 calls
| | Libint2ERI::Libint2ERI          :      0.383u      0.000s      0.227w      1 calls
| JKGrad: Awmn                      :      0.000u      0.000s      0.000w      1 calls
| JKGrad: AB                        :     16.217u      0.483s     10.023w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: UV                        :      3.633u      0.433s      2.445w      1 calls
| JKGrad: ABx                       :      0.450u      0.083s      0.314w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: Amnx                      :     29.483u      0.383s     17.931w      1 calls
| | Libint2ERI::Libint2ERI          :      0.317u      0.000s      0.191w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

**************************************************************************************

Host: newton

Timers On : Mon Apr 21 14:39:37 2025
Timers Off: Mon Apr 21 14:42:12 2025

Wall Time:      154.72 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.450u      0.017s      0.288w      1 calls
Libint2ERI::Libint2ERI              :      1.583u      0.017s      0.968w      8 calls
JK: (A|Q)^-1                        :     11.267u      1.267s      6.834w      1 calls
JK: (A|mn)                          :     11.650u      0.000s      6.995w      4 calls
JK: (Q|mn)                          :     22.450u      0.017s     13.479w      4 calls
JK: (Q|mn) Write                    :      0.017u      0.633s      0.392w      4 calls
HF: Form core H                     :      0.833u      0.000s      0.636w      1 calls
HF: Form S/X                        :      0.083u      0.017s      0.049w      1 calls
HF: Guess                           :      0.150u      0.000s      0.094w      1 calls
SAD Guess                           :      0.150u      0.000s      0.091w      1 calls
HF: Form G                          :    114.717u     12.433s     78.591w     16 calls
JK: D                               :      0.033u      0.000s      0.014w     16 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     16 calls
JK: JK                              :    114.650u     12.400s     78.558w     16 calls
JK: (Q|mn) Read                     :      0.183u      6.683s      4.141w     81 calls
JK: J                               :      4.283u      0.200s      2.649w     81 calls
JK: J1                              :      2.017u      0.117s      1.247w     81 calls
JK: J2                              :      2.200u      0.033s      1.350w     81 calls
JK: K                               :    109.017u      0.567s     65.781w     81 calls
JK: K1                              :     66.150u      0.367s     39.942w     81 calls
JK: K2                              :     42.867u      0.200s     25.828w     81 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     16 calls
HF: Form F                          :      0.017u      0.000s      0.007w     16 calls
HF: Form D                          :      0.017u      0.017s      0.013w     16 calls
HF: DIIS                            :      0.650u      0.200s      0.556w     15 calls
HF: Form C                          :      1.033u      0.000s      0.604w     15 calls
Grad: V T Perturb                   :      1.183u      0.000s      0.707w      1 calls
Grad: S                             :      0.033u      0.000s      0.025w      1 calls
Grad: JK                            :     68.117u      1.950s     42.300w      1 calls
JKGrad: Amn                         :     20.833u      0.567s     12.842w      1 calls
JKGrad: Awmn                        :      0.000u      0.000s      0.000w      1 calls
JKGrad: AB                          :     14.617u      0.450s      9.043w      1 calls
JKGrad: UV                          :      3.400u      0.433s      2.297w      1 calls
JKGrad: ABx                         :      0.383u      0.100s      0.297w      1 calls
JKGrad: Amnx                        :     28.883u      0.367s     17.556w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.450u      0.017s      0.288w      1 calls
| Libint2ERI::Libint2ERI            :      0.300u      0.017s      0.190w      1 calls
Libint2ERI::Libint2ERI              :      0.683u      0.000s      0.406w      2 calls
JK: (A|Q)^-1                        :     11.267u      1.267s      6.834w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.000w      1 calls
JK: (A|mn)                          :     11.650u      0.000s      6.995w      4 calls
JK: (Q|mn)                          :     22.450u      0.017s     13.479w      4 calls
JK: (Q|mn) Write                    :      0.017u      0.633s      0.392w      4 calls
HF: Form core H                     :      0.833u      0.000s      0.636w      1 calls
HF: Form S/X                        :      0.083u      0.017s      0.049w      1 calls
HF: Guess                           :      0.150u      0.000s      0.094w      1 calls
| SAD Guess                         :      0.150u      0.000s      0.091w      1 calls
HF: Form G                          :    114.717u     12.433s     78.591w     16 calls
| JK: D                             :      0.033u      0.000s      0.014w     16 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     16 calls
| JK: JK                            :    114.650u     12.400s     78.558w     16 calls
| | JK: (Q|mn) Read                 :      0.183u      6.683s      4.141w     81 calls
| | JK: J                           :      4.283u      0.200s      2.649w     81 calls
| | | JK: J1                        :      2.017u      0.117s      1.247w     81 calls
| | | JK: J2                        :      2.200u      0.033s      1.350w     81 calls
| | JK: K                           :    109.017u      0.567s     65.781w     81 calls
| | | JK: K1                        :     66.150u      0.367s     39.942w     81 calls
| | | JK: K2                        :     42.867u      0.200s     25.828w     81 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     16 calls
HF: Form F                          :      0.017u      0.000s      0.007w     16 calls
HF: Form D                          :      0.017u      0.017s      0.013w     16 calls
HF: DIIS                            :      0.650u      0.200s      0.556w     15 calls
HF: Form C                          :      1.033u      0.000s      0.604w     15 calls
Grad: V T Perturb                   :      1.183u      0.000s      0.707w      1 calls
Grad: S                             :      0.033u      0.000s      0.025w      1 calls
Grad: JK                            :     68.117u      1.950s     42.300w      1 calls
| JKGrad: Amn                       :     20.833u      0.567s     12.842w      1 calls
| | Libint2ERI::Libint2ERI          :      0.317u      0.000s      0.193w      1 calls
| JKGrad: Awmn                      :      0.000u      0.000s      0.000w      1 calls
| JKGrad: AB                        :     14.617u      0.450s      9.043w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: UV                        :      3.400u      0.433s      2.297w      1 calls
| JKGrad: ABx                       :      0.383u      0.100s      0.297w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: Amnx                      :     28.883u      0.367s     17.556w      1 calls
| | Libint2ERI::Libint2ERI          :      0.283u      0.000s      0.178w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

**************************************************************************************

Host: newton

Timers On : Mon Apr 21 14:42:12 2025
Timers Off: Mon Apr 21 14:44:52 2025

Wall Time:      159.76 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.500u      0.000s      0.302w      1 calls
Libint2ERI::Libint2ERI              :      1.583u      0.017s      0.956w      8 calls
JK: (A|Q)^-1                        :     11.933u      1.300s      7.220w      1 calls
JK: (A|mn)                          :     12.100u      0.000s      7.267w      4 calls
JK: (Q|mn)                          :     22.933u      0.000s     13.763w      4 calls
JK: (Q|mn) Write                    :      0.050u      0.617s      0.396w      4 calls
HF: Form core H                     :      0.883u      0.017s      0.677w      1 calls
HF: Form S/X                        :      0.083u      0.000s      0.049w      1 calls
HF: Guess                           :      0.167u      0.000s      0.099w      1 calls
SAD Guess                           :      0.167u      0.000s      0.095w      1 calls
HF: Form G                          :    120.750u     12.283s     82.133w     16 calls
JK: D                               :      0.033u      0.000s      0.014w     16 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     16 calls
JK: JK                              :    120.700u     12.283s     82.100w     16 calls
JK: (Q|mn) Read                     :      0.150u      6.850s      4.312w     81 calls
JK: J                               :      4.633u      0.183s      2.791w     81 calls
JK: J1                              :      2.217u      0.083s      1.321w     81 calls
JK: J2                              :      2.317u      0.000s      1.415w     81 calls
JK: K                               :    114.733u      0.267s     68.999w     81 calls
JK: K1                              :     72.433u      0.150s     43.533w     81 calls
JK: K2                              :     42.250u      0.117s     25.456w     81 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     16 calls
HF: Form F                          :      0.017u      0.000s      0.007w     16 calls
HF: Form D                          :      0.067u      0.000s      0.013w     16 calls
HF: DIIS                            :      0.767u      0.183s      0.562w     15 calls
HF: Form C                          :      1.000u      0.000s      0.626w     15 calls
Grad: V T Perturb                   :      1.133u      0.000s      0.678w      1 calls
Grad: S                             :      0.033u      0.000s      0.023w      1 calls
Grad: JK                            :     69.200u      1.933s     42.875w      1 calls
JKGrad: Amn                         :     20.900u      0.550s     12.866w      1 calls
JKGrad: Awmn                        :      0.000u      0.000s      0.000w      1 calls
JKGrad: AB                          :     15.033u      0.483s      9.308w      1 calls
JKGrad: UV                          :      3.350u      0.450s      2.282w      1 calls
JKGrad: ABx                         :      0.417u      0.083s      0.296w      1 calls
JKGrad: Amnx                        :     29.500u      0.333s     17.903w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.500u      0.000s      0.302w      1 calls
| Libint2ERI::Libint2ERI            :      0.317u      0.000s      0.201w      1 calls
Libint2ERI::Libint2ERI              :      0.667u      0.017s      0.400w      2 calls
JK: (A|Q)^-1                        :     11.933u      1.300s      7.220w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.001w      1 calls
JK: (A|mn)                          :     12.100u      0.000s      7.267w      4 calls
JK: (Q|mn)                          :     22.933u      0.000s     13.763w      4 calls
JK: (Q|mn) Write                    :      0.050u      0.617s      0.396w      4 calls
HF: Form core H                     :      0.883u      0.017s      0.677w      1 calls
HF: Form S/X                        :      0.083u      0.000s      0.049w      1 calls
HF: Guess                           :      0.167u      0.000s      0.099w      1 calls
| SAD Guess                         :      0.167u      0.000s      0.095w      1 calls
HF: Form G                          :    120.750u     12.283s     82.133w     16 calls
| JK: D                             :      0.033u      0.000s      0.014w     16 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     16 calls
| JK: JK                            :    120.700u     12.283s     82.100w     16 calls
| | JK: (Q|mn) Read                 :      0.150u      6.850s      4.312w     81 calls
| | JK: J                           :      4.633u      0.183s      2.791w     81 calls
| | | JK: J1                        :      2.217u      0.083s      1.321w     81 calls
| | | JK: J2                        :      2.317u      0.000s      1.415w     81 calls
| | JK: K                           :    114.733u      0.267s     68.999w     81 calls
| | | JK: K1                        :     72.433u      0.150s     43.533w     81 calls
| | | JK: K2                        :     42.250u      0.117s     25.456w     81 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     16 calls
HF: Form F                          :      0.017u      0.000s      0.007w     16 calls
HF: Form D                          :      0.067u      0.000s      0.013w     16 calls
HF: DIIS                            :      0.767u      0.183s      0.562w     15 calls
HF: Form C                          :      1.000u      0.000s      0.626w     15 calls
Grad: V T Perturb                   :      1.133u      0.000s      0.678w      1 calls
Grad: S                             :      0.033u      0.000s      0.023w      1 calls
Grad: JK                            :     69.200u      1.933s     42.875w      1 calls
| JKGrad: Amn                       :     20.900u      0.550s     12.866w      1 calls
| | Libint2ERI::Libint2ERI          :      0.300u      0.000s      0.175w      1 calls
| JKGrad: Awmn                      :      0.000u      0.000s      0.000w      1 calls
| JKGrad: AB                        :     15.033u      0.483s      9.308w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: UV                        :      3.350u      0.450s      2.282w      1 calls
| JKGrad: ABx                       :      0.417u      0.083s      0.296w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.001w      1 calls
| JKGrad: Amnx                      :     29.500u      0.333s     17.903w      1 calls
| | Libint2ERI::Libint2ERI          :      0.300u      0.000s      0.179w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

**************************************************************************************

Host: newton

Timers On : Mon Apr 21 14:44:52 2025
Timers Off: Mon Apr 21 14:47:26 2025

Wall Time:      154.58 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.483u      0.017s      0.293w      1 calls
Libint2ERI::Libint2ERI              :      1.450u      0.017s      0.894w      8 calls
JK: (A|Q)^-1                        :     11.733u      1.267s      7.132w      1 calls
JK: (A|mn)                          :     12.117u      0.017s      7.278w      4 calls
JK: (Q|mn)                          :     23.233u      0.083s     13.978w      4 calls
JK: (Q|mn) Write                    :      0.017u      0.650s      0.403w      4 calls
HF: Form core H                     :      0.867u      0.017s      0.559w      1 calls
HF: Form S/X                        :      0.067u      0.000s      0.046w      1 calls
HF: Guess                           :      0.150u      0.000s      0.089w      1 calls
SAD Guess                           :      0.150u      0.000s      0.086w      1 calls
HF: Form G                          :    112.817u     12.033s     77.479w     15 calls
JK: D                               :      0.033u      0.000s      0.014w     15 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     15 calls
JK: JK                              :    112.767u     12.017s     77.443w     15 calls
JK: (Q|mn) Read                     :      0.317u      6.900s      4.288w     76 calls
JK: J                               :      4.417u      0.033s      2.687w     76 calls
JK: J1                              :      2.083u      0.033s      1.274w     76 calls
JK: J2                              :      2.217u      0.000s      1.359w     76 calls
JK: K                               :    106.817u      0.317s     64.330w     76 calls
JK: K1                              :     66.600u      0.183s     40.106w     76 calls
JK: K2                              :     40.183u      0.133s     24.213w     76 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     15 calls
HF: Form F                          :      0.000u      0.000s      0.010w     15 calls
HF: Form D                          :      0.017u      0.000s      0.013w     15 calls
HF: DIIS                            :      0.850u      0.150s      0.586w     14 calls
HF: Form C                          :      1.017u      0.017s      0.614w     14 calls
Grad: V T Perturb                   :      1.167u      0.000s      0.701w      1 calls
Grad: S                             :      0.033u      0.000s      0.025w      1 calls
Grad: JK                            :     68.417u      1.933s     42.341w      1 calls
JKGrad: Amn                         :     20.783u      0.517s     12.784w      1 calls
JKGrad: Awmn                        :      0.000u      0.000s      0.000w      1 calls
JKGrad: AB                          :     14.667u      0.483s      9.080w      1 calls
JKGrad: UV                          :      3.333u      0.433s      2.268w      1 calls
JKGrad: ABx                         :      0.400u      0.100s      0.291w      1 calls
JKGrad: Amnx                        :     29.233u      0.367s     17.756w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.483u      0.017s      0.293w      1 calls
| Libint2ERI::Libint2ERI            :      0.300u      0.017s      0.189w      1 calls
Libint2ERI::Libint2ERI              :      0.567u      0.000s      0.348w      2 calls
JK: (A|Q)^-1                        :     11.733u      1.267s      7.132w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.001w      1 calls
JK: (A|mn)                          :     12.117u      0.017s      7.278w      4 calls
JK: (Q|mn)                          :     23.233u      0.083s     13.978w      4 calls
JK: (Q|mn) Write                    :      0.017u      0.650s      0.403w      4 calls
HF: Form core H                     :      0.867u      0.017s      0.559w      1 calls
HF: Form S/X                        :      0.067u      0.000s      0.046w      1 calls
HF: Guess                           :      0.150u      0.000s      0.089w      1 calls
| SAD Guess                         :      0.150u      0.000s      0.086w      1 calls
HF: Form G                          :    112.817u     12.033s     77.479w     15 calls
| JK: D                             :      0.033u      0.000s      0.014w     15 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     15 calls
| JK: JK                            :    112.767u     12.017s     77.443w     15 calls
| | JK: (Q|mn) Read                 :      0.317u      6.900s      4.288w     76 calls
| | JK: J                           :      4.417u      0.033s      2.687w     76 calls
| | | JK: J1                        :      2.083u      0.033s      1.274w     76 calls
| | | JK: J2                        :      2.217u      0.000s      1.359w     76 calls
| | JK: K                           :    106.817u      0.317s     64.330w     76 calls
| | | JK: K1                        :     66.600u      0.183s     40.106w     76 calls
| | | JK: K2                        :     40.183u      0.133s     24.213w     76 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     15 calls
HF: Form F                          :      0.000u      0.000s      0.010w     15 calls
HF: Form D                          :      0.017u      0.000s      0.013w     15 calls
HF: DIIS                            :      0.850u      0.150s      0.586w     14 calls
HF: Form C                          :      1.017u      0.017s      0.614w     14 calls
Grad: V T Perturb                   :      1.167u      0.000s      0.701w      1 calls
Grad: S                             :      0.033u      0.000s      0.025w      1 calls
Grad: JK                            :     68.417u      1.933s     42.341w      1 calls
| JKGrad: Amn                       :     20.783u      0.517s     12.784w      1 calls
| | Libint2ERI::Libint2ERI          :      0.283u      0.000s      0.179w      1 calls
| JKGrad: Awmn                      :      0.000u      0.000s      0.000w      1 calls
| JKGrad: AB                        :     14.667u      0.483s      9.080w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: UV                        :      3.333u      0.433s      2.268w      1 calls
| JKGrad: ABx                       :      0.400u      0.100s      0.291w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: Amnx                      :     29.233u      0.367s     17.756w      1 calls
| | Libint2ERI::Libint2ERI          :      0.300u      0.000s      0.176w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

**************************************************************************************

Host: newton

Timers On : Mon Apr 21 14:47:27 2025
Timers Off: Mon Apr 21 14:50:00 2025

Wall Time:      153.48 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.467u      0.017s      0.287w      1 calls
Libint2ERI::Libint2ERI              :      1.567u      0.017s      0.952w      8 calls
JK: (A|Q)^-1                        :     12.150u      1.283s      7.369w      1 calls
JK: (A|mn)                          :     11.917u      0.000s      7.149w      4 calls
JK: (Q|mn)                          :     23.083u      0.017s     13.859w      4 calls
JK: (Q|mn) Write                    :      0.033u      0.650s      0.407w      4 calls
HF: Form core H                     :      0.817u      0.017s      0.681w      1 calls
HF: Form S/X                        :      0.100u      0.000s      0.065w      1 calls
HF: Guess                           :      0.200u      0.000s      0.114w      1 calls
SAD Guess                           :      0.183u      0.000s      0.110w      1 calls
HF: Form G                          :    110.550u     11.567s     74.886w     15 calls
JK: D                               :      0.067u      0.000s      0.013w     15 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     15 calls
JK: JK                              :    110.483u     11.550s     74.854w     15 calls
