
Host: newton

Timers On : Sun Apr 20 16:23:47 2025
Timers Off: Sun Apr 20 16:28:41 2025

Wall Time:      293.35 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
HF: Form D                          :      0.033u      0.000s      0.015w     15 calls
HF: DIIS                            :      0.800u      0.217s      0.589w     14 calls
HF: Form C                          :      1.067u      0.000s      0.667w     14 calls
Grad: V T Perturb                   :      1.300u      0.000s      0.786w      1 calls
Grad: S                             :      0.050u      0.000s      0.026w      1 calls
Grad: JK                            :     74.733u      1.950s     46.383w      1 calls
| JKGrad: Amn                       :     21.167u      0.500s     13.005w      1 calls
| | Libint2ERI::Libint2ERI          :      0.333u      0.000s      0.197w      1 calls
| JKGrad: Awmn                      :      0.000u      0.000s      0.000w      1 calls
| JKGrad: AB                        :     17.633u      0.500s     10.874w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: UV                        :      4.133u      0.467s      2.762w      1 calls
| JKGrad: ABx                       :      0.433u      0.083s      0.315w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: Amnx                      :     31.367u      0.367s     19.051w      1 calls
| | Libint2ERI::Libint2ERI          :      0.317u      0.000s      0.193w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

**************************************************************************************

Host: newton

Timers On : Sun Apr 20 16:31:30 2025
Timers Off: Sun Apr 20 16:34:13 2025

Wall Time:      162.94 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.517u      0.017s      0.315w      1 calls
Libint2ERI::Libint2ERI              :      1.850u      0.017s      1.099w      8 calls
JK: (A|Q)^-1                        :     13.433u      1.333s      8.155w      1 calls
JK: (A|mn)                          :     12.350u      0.000s      7.415w      4 calls
JK: (Q|mn)                          :     24.700u      0.000s     14.819w      4 calls
JK: (Q|mn) Write                    :      0.017u      0.700s      0.427w      4 calls
HF: Form core H                     :      0.917u      0.000s      0.673w      1 calls
HF: Form S/X                        :      0.100u      0.017s      0.057w      1 calls
HF: Guess                           :      0.133u      0.000s      0.089w      1 calls
SAD Guess                           :      0.133u      0.000s      0.085w      1 calls
HF: Form G                          :    119.117u     11.000s     79.379w     15 calls
JK: D                               :      0.017u      0.000s      0.015w     15 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     15 calls
JK: JK                              :    119.100u     11.000s     79.346w     15 calls
JK: (Q|mn) Read                     :      0.333u      6.483s      4.061w     76 calls
JK: J                               :      4.367u      0.050s      2.680w     76 calls
JK: J1                              :      1.967u      0.033s      1.254w     76 calls
JK: J2                              :      2.317u      0.000s      1.372w     76 calls
JK: K                               :    113.300u      0.050s     68.033w     76 calls
JK: K1                              :     66.600u      0.050s     39.988w     76 calls
JK: K2                              :     46.683u      0.000s     28.034w     76 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     15 calls
HF: Form F                          :      0.017u      0.000s      0.006w     15 calls
HF: Form D                          :      0.017u      0.000s      0.013w     15 calls
HF: DIIS                            :      0.717u      0.167s      0.537w     14 calls
HF: Form C                          :      1.050u      0.000s      0.641w     14 calls
Grad: V T Perturb                   :      1.317u      0.000s      0.792w      1 calls
Grad: S                             :      0.050u      0.000s      0.025w      1 calls
Grad: JK                            :     74.883u      2.067s     46.435w      1 calls
JKGrad: Amn                         :     20.983u      0.500s     12.887w      1 calls
JKGrad: Awmn                        :      0.000u      0.000s      0.000w      1 calls
JKGrad: AB                          :     17.500u      0.550s     10.836w      1 calls
JKGrad: UV                          :      4.133u      0.500s      2.778w      1 calls
JKGrad: ABx                         :      0.700u      0.083s      0.469w      1 calls
JKGrad: Amnx                        :     31.567u      0.400s     19.180w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.517u      0.017s      0.315w      1 calls
| Libint2ERI::Libint2ERI            :      0.333u      0.017s      0.205w      1 calls
Libint2ERI::Libint2ERI              :      0.750u      0.000s      0.438w      2 calls
JK: (A|Q)^-1                        :     13.433u      1.333s      8.155w      1 calls
| Libint2ERI::Libint2ERI            :      0.000u      0.000s      0.001w      1 calls
JK: (A|mn)                          :     12.350u      0.000s      7.415w      4 calls
JK: (Q|mn)                          :     24.700u      0.000s     14.819w      4 calls
JK: (Q|mn) Write                    :      0.017u      0.700s      0.427w      4 calls
HF: Form core H                     :      0.917u      0.000s      0.673w      1 calls
HF: Form S/X                        :      0.100u      0.017s      0.057w      1 calls
HF: Guess                           :      0.133u      0.000s      0.089w      1 calls
| SAD Guess                         :      0.133u      0.000s      0.085w      1 calls
HF: Form G                          :    119.117u     11.000s     79.379w     15 calls
| JK: D                             :      0.017u      0.000s      0.015w     15 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     15 calls
| JK: JK                            :    119.100u     11.000s     79.346w     15 calls
| | JK: (Q|mn) Read                 :      0.333u      6.483s      4.061w     76 calls
| | JK: J                           :      4.367u      0.050s      2.680w     76 calls
| | | JK: J1                        :      1.967u      0.033s      1.254w     76 calls
| | | JK: J2                        :      2.317u      0.000s      1.372w     76 calls
| | JK: K                           :    113.300u      0.050s     68.033w     76 calls
| | | JK: K1                        :     66.600u      0.050s     39.988w     76 calls
| | | JK: K2                        :     46.683u      0.000s     28.034w     76 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     15 calls
HF: Form F                          :      0.017u      0.000s      0.006w     15 calls
HF: Form D                          :      0.017u      0.000s      0.013w     15 calls
HF: DIIS                            :      0.717u      0.167s      0.537w     14 calls
HF: Form C                          :      1.050u      0.000s      0.641w     14 calls
Grad: V T Perturb                   :      1.317u      0.000s      0.792w      1 calls
Grad: S                             :      0.050u      0.000s      0.025w      1 calls
Grad: JK                            :     74.883u      2.067s     46.435w      1 calls
| JKGrad: Amn                       :     20.983u      0.500s     12.887w      1 calls
| | Libint2ERI::Libint2ERI          :      0.317u      0.000s      0.190w      1 calls
| JKGrad: Awmn                      :      0.000u      0.000s      0.000w      1 calls
| JKGrad: AB                        :     17.500u      0.550s     10.836w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.000w      1 calls
| JKGrad: UV                        :      4.133u      0.500s      2.778w      1 calls
| JKGrad: ABx                       :      0.700u      0.083s      0.469w      1 calls
| | Libint2ERI::Libint2ERI          :      0.000u      0.000s      0.001w      1 calls
| JKGrad: Amnx                      :     31.567u      0.400s     19.180w      1 calls
| | Libint2ERI::Libint2ERI          :      0.450u      0.000s      0.263w      1 calls
Grad: XC                            :      0.000u      0.000s      0.000w      1 calls

**************************************************************************************
