
Host: node_13

Timers On : Sun Feb 16 23:31:39 2025
Timers Off: Sun Feb 16 23:31:44 2025

Wall Time:        5.11 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
HF: Form F                          :      0.000u      0.017s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.300u      0.050s      0.287w     10 calls
HF: Form C                          :      0.017u      0.000s      0.035w     10 calls

**************************************************************************************

Host: node_13

Timers On : Sun Feb 16 23:31:44 2025
Timers Off: Sun Feb 16 23:31:49 2025

Wall Time:        5.32 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.067u      0.017s      0.046w      1 calls
Libint2ERI::Libint2ERI              :      0.100u      0.017s      0.058w      3 calls
DFH: initialize()                   :      2.400u      0.350s      1.655w      1 calls
DFH: AO Construction                :      0.950u      0.050s      0.598w      2 calls
DFH: AO-Met. Contraction            :      0.917u      0.250s      0.702w      2 calls
HF: Form core H                     :      0.050u      0.000s      0.031w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.003w      1 calls
HF: Guess                           :      0.117u      0.000s      0.069w      1 calls
SAD Guess                           :      0.117u      0.000s      0.067w      1 calls
HF: Form G                          :      2.550u      0.517s      1.826w     11 calls
JK: D                               :      0.000u      0.000s      0.001w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :      2.550u      0.500s      1.823w     11 calls
DFH: compute_JK()                   :      2.550u      0.500s      1.822w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.750u      0.000s      0.448w     11 calls
DFH: compute_K                      :      1.717u      0.000s      1.027w     11 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.283u      0.033s      0.289w     10 calls
HF: Form C                          :      0.100u      0.000s      0.034w     10 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.067u      0.017s      0.046w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.017s      0.030w      1 calls
DFH: initialize()                   :      2.400u      0.350s      1.655w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.027w      2 calls
| DFH: AO Construction              :      0.950u      0.050s      0.598w      2 calls
| DFH: AO-Met. Contraction          :      0.917u      0.250s      0.702w      2 calls
HF: Form core H                     :      0.050u      0.000s      0.031w      1 calls
HF: Form S/X                        :      0.017u      0.000s      0.003w      1 calls
HF: Guess                           :      0.117u      0.000s      0.069w      1 calls
| SAD Guess                         :      0.117u      0.000s      0.067w      1 calls
HF: Form G                          :      2.550u      0.517s      1.826w     11 calls
| JK: D                             :      0.000u      0.000s      0.001w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :      2.550u      0.500s      1.823w     11 calls
| | DFH: compute_JK()               :      2.550u      0.500s      1.822w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.750u      0.000s      0.448w     11 calls
| | | DFH: compute_K                :      1.717u      0.000s      1.027w     11 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.283u      0.033s      0.289w     10 calls
HF: Form C                          :      0.100u      0.000s      0.034w     10 calls

**************************************************************************************

Host: node_13

Timers On : Sun Feb 16 23:31:49 2025
Timers Off: Sun Feb 16 23:31:55 2025

Wall Time:        5.43 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.067u      0.000s      0.046w      1 calls
Libint2ERI::Libint2ERI              :      0.083u      0.000s      0.058w      3 calls
DFH: initialize()                   :      2.383u      0.317s      1.623w      1 calls
DFH: AO Construction                :      0.933u      0.050s      0.590w      2 calls
DFH: AO-Met. Contraction            :      0.933u      0.200s      0.687w      2 calls
HF: Form core H                     :      0.050u      0.000s      0.032w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.003w      1 calls
HF: Guess                           :      0.117u      0.000s      0.069w      1 calls
SAD Guess                           :      0.117u      0.000s      0.067w      1 calls
HF: Form G                          :      2.517u      0.550s      1.844w     11 calls
JK: D                               :      0.000u      0.000s      0.001w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :      2.517u      0.550s      1.841w     11 calls
DFH: compute_JK()                   :      2.517u      0.550s      1.840w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.733u      0.017s      0.438w     11 calls
DFH: compute_K                      :      1.717u      0.067s      1.055w     11 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.300u      0.083s      0.310w     10 calls
HF: Form C                          :      0.050u      0.000s      0.035w     10 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.067u      0.000s      0.046w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.030w      1 calls
DFH: initialize()                   :      2.383u      0.317s      1.623w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.000s      0.027w      2 calls
| DFH: AO Construction              :      0.933u      0.050s      0.590w      2 calls
| DFH: AO-Met. Contraction          :      0.933u      0.200s      0.687w      2 calls
HF: Form core H                     :      0.050u      0.000s      0.032w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.003w      1 calls
HF: Guess                           :      0.117u      0.000s      0.069w      1 calls
| SAD Guess                         :      0.117u      0.000s      0.067w      1 calls
HF: Form G                          :      2.517u      0.550s      1.844w     11 calls
| JK: D                             :      0.000u      0.000s      0.001w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :      2.517u      0.550s      1.841w     11 calls
| | DFH: compute_JK()               :      2.517u      0.550s      1.840w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.733u      0.017s      0.438w     11 calls
| | | DFH: compute_K                :      1.717u      0.067s      1.055w     11 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.300u      0.083s      0.310w     10 calls
HF: Form C                          :      0.050u      0.000s      0.035w     10 calls

**************************************************************************************

Host: node_13

Timers On : Sun Feb 16 23:31:55 2025
Timers Off: Sun Feb 16 23:32:00 2025

Wall Time:        5.23 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.050u      0.017s      0.046w      1 calls
Libint2ERI::Libint2ERI              :      0.083u      0.017s      0.057w      3 calls
DFH: initialize()                   :      2.250u      0.367s      1.578w      1 calls
DFH: AO Construction                :      0.833u      0.100s      0.565w      2 calls
DFH: AO-Met. Contraction            :      0.900u      0.200s      0.654w      2 calls
HF: Form core H                     :      0.050u      0.000s      0.030w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.003w      1 calls
HF: Guess                           :      0.117u      0.000s      0.067w      1 calls
SAD Guess                           :      0.117u      0.000s      0.065w      1 calls
HF: Form G                          :      2.433u      0.500s      1.750w     11 calls
JK: D                               :      0.000u      0.000s      0.001w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :      2.433u      0.500s      1.747w     11 calls
DFH: compute_JK()                   :      2.433u      0.500s      1.746w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.650u      0.000s      0.422w     11 calls
DFH: compute_K                      :      1.633u      0.000s      0.974w     11 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.017u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.317u      0.033s      0.275w     10 calls
HF: Form C                          :      0.033u      0.000s      0.035w     10 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.050u      0.017s      0.046w      1 calls
| Libint2ERI::Libint2ERI            :      0.033u      0.017s      0.030w      1 calls
DFH: initialize()                   :      2.250u      0.367s      1.578w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.027w      2 calls
| DFH: AO Construction              :      0.833u      0.100s      0.565w      2 calls
| DFH: AO-Met. Contraction          :      0.900u      0.200s      0.654w      2 calls
HF: Form core H                     :      0.050u      0.000s      0.030w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.003w      1 calls
HF: Guess                           :      0.117u      0.000s      0.067w      1 calls
| SAD Guess                         :      0.117u      0.000s      0.065w      1 calls
HF: Form G                          :      2.433u      0.500s      1.750w     11 calls
| JK: D                             :      0.000u      0.000s      0.001w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :      2.433u      0.500s      1.747w     11 calls
| | DFH: compute_JK()               :      2.433u      0.500s      1.746w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.650u      0.000s      0.422w     11 calls
| | | DFH: compute_K                :      1.633u      0.000s      0.974w     11 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.017u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.317u      0.033s      0.275w     10 calls
HF: Form C                          :      0.033u      0.000s      0.035w     10 calls

**************************************************************************************

Host: node_13

Timers On : Sun Feb 16 23:32:00 2025
Timers Off: Sun Feb 16 23:32:06 2025

Wall Time:        5.53 seconds

                                                       Time (seconds)
Module                                       User      System        Wall        Calls
DFH: sparsity prep                  :      0.067u      0.017s      0.046w      1 calls
Libint2ERI::Libint2ERI              :      0.117u      0.000s      0.058w      3 calls
DFH: initialize()                   :      2.500u      0.233s      1.637w      1 calls
DFH: AO Construction                :      0.950u      0.050s      0.600w      2 calls
DFH: AO-Met. Contraction            :      1.017u      0.133s      0.689w      2 calls
HF: Form core H                     :      0.050u      0.000s      0.033w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.003w      1 calls
HF: Guess                           :      0.100u      0.000s      0.069w      1 calls
SAD Guess                           :      0.100u      0.000s      0.067w      1 calls
HF: Form G                          :      2.533u      0.583s      1.862w     11 calls
JK: D                               :      0.000u      0.000s      0.001w     11 calls
JK: USO2AO                          :      0.000u      0.000s      0.000w     11 calls
JK: JK                              :      2.533u      0.583s      1.859w     11 calls
DFH: compute_JK()                   :      2.533u      0.583s      1.858w     11 calls
DFH: Grabbing AOs                   :      0.000u      0.000s      0.000w     11 calls
DFH: compute_J                      :      0.717u      0.117s      0.481w     11 calls
DFH: compute_K                      :      1.717u      0.000s      1.026w     11 calls
JK: AO2USO                          :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.300u      0.050s      0.276w     10 calls
HF: Form C                          :      0.033u      0.000s      0.034w     10 calls

--------------------------------------------------------------------------------------
DFH: sparsity prep                  :      0.067u      0.017s      0.046w      1 calls
| Libint2ERI::Libint2ERI            :      0.050u      0.000s      0.030w      1 calls
DFH: initialize()                   :      2.500u      0.233s      1.637w      1 calls
| Libint2ERI::Libint2ERI            :      0.067u      0.000s      0.027w      2 calls
| DFH: AO Construction              :      0.950u      0.050s      0.600w      2 calls
| DFH: AO-Met. Contraction          :      1.017u      0.133s      0.689w      2 calls
HF: Form core H                     :      0.050u      0.000s      0.033w      1 calls
HF: Form S/X                        :      0.000u      0.000s      0.003w      1 calls
HF: Guess                           :      0.100u      0.000s      0.069w      1 calls
| SAD Guess                         :      0.100u      0.000s      0.067w      1 calls
HF: Form G                          :      2.533u      0.583s      1.862w     11 calls
| JK: D                             :      0.000u      0.000s      0.001w     11 calls
| JK: USO2AO                        :      0.000u      0.000s      0.000w     11 calls
| JK: JK                            :      2.533u      0.583s      1.859w     11 calls
| | DFH: compute_JK()               :      2.533u      0.583s      1.858w     11 calls
| | | DFH: Grabbing AOs             :      0.000u      0.000s      0.000w     11 calls
| | | DFH: compute_J                :      0.717u      0.117s      0.481w     11 calls
| | | DFH: compute_K                :      1.717u      0.000s      1.026w     11 calls
| JK: AO2USO                        :      0.000u      0.000s      0.000w     11 calls
HF: Form F                          :      0.000u      0.000s      0.001w     11 calls
HF: Form D                          :      0.000u      0.000s      0.001w     11 calls
HF: DIIS                            :      0.300u      0.050s      0.276w     10 calls
HF: Form C                          :      0.033u      0.000s      0.034w     10 calls

**************************************************************************************
